model,token,n_window,format,source_tag,n_agents,majority_pct,num_simulations,correct_rate_percent,convergence_rate_percent,wrong_consensus_rate_percent,no_convergence_rate_percent,mean_rounds_when_correct
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,30,55,50,2.0,2.0,0.0,98.0,2.0
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,30,60,50,8.0,8.0,0.0,92.0,2.75
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,60,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,30,65,50,38.0,38.0,0.0,62.0,2.4210526315789473
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,60,65,50,12.0,12.0,0.0,88.0,2.8333333333333335
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,90,65,50,6.0,6.0,0.0,94.0,3.6666666666666665
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,30,70,50,66.0,66.0,0.0,34.0,2.1515151515151514
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,60,70,50,34.0,34.0,0.0,66.0,2.5294117647058822
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,90,70,50,16.0,16.0,0.0,84.0,3.0
Gemma 27B,kz,7,com_cot,srv54_parallel_20260313,120,70,50,4.0,4.0,0.0,96.0,3.0
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,30,51,50,2.0,2.0,0.0,98.0,2.0
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,30,55,50,4.0,4.0,0.0,96.0,2.0
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,30,60,50,8.0,8.0,0.0,92.0,1.75
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,60,60,50,4.0,4.0,0.0,96.0,2.5
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,90,60,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,30,65,50,34.0,34.0,0.0,66.0,2.0
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,60,65,50,14.000000000000002,14.000000000000002,0.0,86.0,2.0
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,90,65,50,8.0,8.0,0.0,92.0,2.0
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,30,70,50,48.0,48.0,0.0,52.0,1.7083333333333333
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,60,70,50,26.0,26.0,0.0,74.0,1.6153846153846154
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,90,70,50,18.0,18.0,0.0,82.0,2.0
Gemma 27B,kz,7,only_token,srv54_parallel_20260313,120,70,50,8.0,8.0,0.0,92.0,2.0
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,30,51,50,6.0,6.0,0.0,94.0,3.3333333333333335
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,30,55,50,8.0,8.0,0.0,92.0,2.5
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,30,60,50,22.0,22.0,0.0,78.0,2.6363636363636362
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,60,60,50,6.0,6.0,0.0,94.0,2.6666666666666665
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,90,60,50,4.0,4.0,0.0,96.0,5.0
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,30,65,50,68.0,68.0,0.0,32.0,2.176470588235294
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,60,65,50,28.000000000000004,28.000000000000004,0.0,72.0,2.0714285714285716
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,90,65,50,16.0,16.0,0.0,84.0,2.875
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,120,65,50,2.0,2.0,0.0,98.0,2.0
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,30,70,50,82.0,82.0,0.0,18.0,1.853658536585366
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,60,70,50,54.0,54.0,0.0,46.0,2.2222222222222223
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,90,70,50,36.0,36.0,0.0,64.0,2.5
Gemma 27B,kz,9,com_cot,srv54_parallel_20260313,120,70,50,22.0,22.0,0.0,78.0,2.3636363636363638
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,30,51,50,14.000000000000002,14.000000000000002,0.0,86.0,3.0
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,30,55,50,18.0,18.0,0.0,82.0,2.5555555555555554
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,60,55,50,6.0,6.0,0.0,94.0,2.6666666666666665
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,90,55,50,2.0,2.0,0.0,98.0,4.0
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,30,60,50,26.0,26.0,0.0,74.0,2.3076923076923075
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,60,60,50,14.000000000000002,14.000000000000002,0.0,86.0,2.4285714285714284
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,90,60,50,10.0,10.0,0.0,90.0,2.6
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,120,60,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,30,65,50,50.0,50.0,0.0,50.0,2.0
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,60,65,50,34.0,34.0,0.0,66.0,2.1176470588235294
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,90,65,50,20.0,20.0,0.0,80.0,2.2
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,120,65,50,8.0,8.0,0.0,92.0,2.5
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,30,70,50,62.0,62.0,0.0,38.0,1.8064516129032258
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,60,70,50,40.0,40.0,0.0,60.0,1.9
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,90,70,50,32.0,32.0,0.0,68.0,2.0625
Gemma 27B,kz,9,only_token,srv54_parallel_20260313,120,70,50,28.000000000000004,28.000000000000004,0.0,72.0,2.2857142857142856
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,7.96
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,17.08
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,21.28
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,21.2
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,5.36
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,12.6
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,15.6
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,18.76
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,30,60,50,57.99999999999999,98.0,40.0,2.0,3.8275862068965516
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,60,60,50,50.0,98.0,48.0,2.0,6.84
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,9.28
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,13.52
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,30,65,50,88.0,100.0,12.0,0.0,2.227272727272727
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,60,65,50,54.0,94.0,40.0,6.0,3.4814814814814814
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,90,65,50,57.99999999999999,98.0,40.0,2.0,4.620689655172414
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,120,65,50,52.0,100.0,48.0,0.0,6.730769230769231
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,30,70,50,96.0,100.0,4.0,0.0,1.8541666666666667
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,60,70,50,72.0,96.0,24.0,4.0,2.4166666666666665
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,90,70,50,70.0,100.0,30.0,0.0,3.0
Gemma 27B,kz,11,com_cot,srv54_parallel_20260313,120,70,50,66.0,98.0,32.0,2.0,3.3636363636363638
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,30,51,50,18.0,18.0,0.0,82.0,2.6666666666666665
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,30,55,50,28.000000000000004,28.000000000000004,0.0,72.0,2.4285714285714284
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,60,55,50,10.0,10.0,0.0,90.0,3.0
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,90,55,50,6.0,6.0,0.0,94.0,3.0
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,30,60,50,34.0,34.0,0.0,66.0,2.0
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,60,60,50,32.0,32.0,0.0,68.0,2.25
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,90,60,50,14.000000000000002,14.000000000000002,0.0,86.0,2.4285714285714284
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,120,60,50,2.0,2.0,0.0,98.0,4.0
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,30,65,50,64.0,64.0,0.0,36.0,1.9375
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,60,65,50,40.0,40.0,0.0,60.0,1.75
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,90,65,50,32.0,32.0,0.0,68.0,2.3125
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,120,65,50,20.0,20.0,0.0,80.0,2.4
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,30,70,50,74.0,74.0,0.0,26.0,1.7297297297297298
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,60,70,50,52.0,52.0,0.0,48.0,1.8076923076923077
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,90,70,50,44.0,44.0,0.0,56.00000000000001,2.0454545454545454
Gemma 27B,kz,11,only_token,srv54_parallel_20260313,120,70,50,40.0,40.0,0.0,60.0,2.1
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,7.76
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,12.52
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,15.84
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,16.84
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,6.16
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,9.96
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,11.64
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,14.2
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,5.56
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,6.48
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,8.52
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,10.68
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,30,65,50,57.99999999999999,100.0,42.0,0.0,3.3793103448275863
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,60,65,50,50.0,100.0,50.0,0.0,4.48
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,90,65,50,50.0,100.0,50.0,0.0,6.36
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,7.68
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,30,70,50,66.0,100.0,34.0,0.0,2.5454545454545454
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,60,70,50,52.0,100.0,48.0,0.0,3.6153846153846154
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,90,70,50,50.0,100.0,50.0,0.0,4.84
Gemma 27B,pq,7,com_cot,srv54_parallel_20260313,120,70,50,50.0,100.0,50.0,0.0,4.88
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,30,51,50,2.0,2.0,0.0,98.0,2.0
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,30,55,50,4.0,4.0,0.0,96.0,2.0
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,30,60,50,8.0,8.0,0.0,92.0,1.75
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,60,60,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,30,65,50,34.0,34.0,0.0,66.0,2.0
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,60,65,50,12.0,12.0,0.0,88.0,2.1666666666666665
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,90,65,50,4.0,4.0,0.0,96.0,2.0
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,30,70,50,52.0,52.0,0.0,48.0,1.6923076923076923
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,60,70,50,24.0,24.0,0.0,76.0,1.8333333333333333
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,90,70,50,14.000000000000002,14.000000000000002,0.0,86.0,2.142857142857143
Gemma 27B,pq,7,only_token,srv54_parallel_20260313,120,70,50,6.0,6.0,0.0,94.0,2.0
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,30,51,50,4.0,4.0,0.0,96.0,2.5
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,30,55,50,6.0,6.0,0.0,94.0,2.3333333333333335
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,30,60,50,16.0,16.0,0.0,84.0,2.375
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,60,60,50,4.0,4.0,0.0,96.0,3.5
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,90,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,30,65,50,64.0,64.0,0.0,36.0,2.125
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,60,65,50,32.0,32.0,0.0,68.0,2.4375
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,90,65,50,16.0,16.0,0.0,84.0,2.5
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,120,65,50,2.0,2.0,0.0,98.0,2.0
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,30,70,50,82.0,82.0,0.0,18.0,1.7560975609756098
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,60,70,50,54.0,54.0,0.0,46.0,2.185185185185185
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,90,70,50,40.0,40.0,0.0,60.0,2.55
Gemma 27B,pq,9,com_cot,srv54_parallel_20260313,120,70,50,22.0,22.0,0.0,78.0,2.3636363636363638
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,30,51,50,6.0,6.0,0.0,94.0,3.3333333333333335
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,30,55,50,10.0,10.0,0.0,90.0,2.8
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,60,55,50,2.0,2.0,0.0,98.0,3.0
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,30,60,50,18.0,18.0,0.0,82.0,2.4444444444444446
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,60,60,50,6.0,6.0,0.0,94.0,3.0
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,90,60,50,2.0,2.0,0.0,98.0,4.0
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,30,65,50,44.0,44.0,0.0,56.00000000000001,2.1818181818181817
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,60,65,50,30.0,30.0,0.0,70.0,2.6
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,90,65,50,8.0,8.0,0.0,92.0,2.75
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,120,65,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,30,70,50,62.0,62.0,0.0,38.0,1.6774193548387097
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,60,70,50,42.0,42.0,0.0,57.99999999999999,2.0952380952380953
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,90,70,50,20.0,20.0,0.0,80.0,2.3
Gemma 27B,pq,9,only_token,srv54_parallel_20260313,120,70,50,14.000000000000002,14.000000000000002,0.0,86.0,2.2857142857142856
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,30,51,50,50.0,100.0,50.0,0.0,5.44
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,60,51,50,50.0,100.0,50.0,0.0,12.44
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,90,51,50,50.0,100.0,50.0,0.0,18.56
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,120,51,50,50.0,100.0,50.0,0.0,18.4
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,30,55,50,50.0,100.0,50.0,0.0,3.76
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,60,55,50,50.0,100.0,50.0,0.0,8.04
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,90,55,50,50.0,100.0,50.0,0.0,11.64
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,120,55,50,50.0,100.0,50.0,0.0,14.04
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,30,60,50,50.0,100.0,50.0,0.0,3.2
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,60,60,50,50.0,100.0,50.0,0.0,5.24
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,90,60,50,50.0,100.0,50.0,0.0,6.12
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,120,60,50,50.0,100.0,50.0,0.0,9.84
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,30,65,50,82.0,100.0,18.0,0.0,2.024390243902439
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,60,65,50,56.00000000000001,100.0,44.0,0.0,2.892857142857143
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,90,65,50,56.00000000000001,100.0,44.0,0.0,3.2857142857142856
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,120,65,50,50.0,100.0,50.0,0.0,4.12
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,30,70,50,92.0,100.0,8.0,0.0,1.7391304347826086
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,60,70,50,70.0,100.0,30.0,0.0,2.4285714285714284
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,90,70,50,64.0,100.0,36.0,0.0,2.625
Gemma 27B,pq,11,com_cot,srv54_parallel_20260313,120,70,50,57.99999999999999,100.0,42.0,0.0,2.689655172413793
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,30,51,50,8.0,8.0,0.0,92.0,2.5
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,30,55,50,18.0,18.0,0.0,82.0,2.7777777777777777
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,30,60,50,26.0,26.0,0.0,74.0,2.3076923076923075
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,60,60,50,20.0,20.0,0.0,80.0,2.6
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,90,60,50,6.0,6.0,0.0,94.0,2.3333333333333335
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,120,60,50,0.0,0.0,0.0,100.0,
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,30,65,50,66.0,66.0,0.0,34.0,1.9090909090909092
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,60,65,50,38.0,38.0,0.0,62.0,2.210526315789474
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,90,65,50,22.0,22.0,0.0,78.0,2.3636363636363638
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,120,65,50,12.0,12.0,0.0,88.0,2.8333333333333335
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,30,70,50,80.0,80.0,0.0,20.0,1.6
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,60,70,50,54.0,54.0,0.0,46.0,1.962962962962963
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,90,70,50,42.0,42.0,0.0,57.99999999999999,2.238095238095238
Gemma 27B,pq,11,only_token,srv54_parallel_20260313,120,70,50,28.000000000000004,28.000000000000004,0.0,72.0,2.142857142857143
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,30,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,60,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,90,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,120,51,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,30,55,50,4.0,4.0,0.0,96.0,2.5
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,60,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,90,55,50,0.0,0.0,0.0,100.0,
Gemma 27B,yesno,7,com_cot,srv54_parallel_20260313,120,55,50,0.0,0.0,0.0,100.0,
